Framework,Subject ID,Hemisphere,Metric,Label,Score,Total Triangles
FastSurfer,285446,LH,Dice,16.0,0.8308316430020284,
FastSurfer,285446,LH,Dice,17.0,0.8402444347446529,
FastSurfer,285446,LH,Dice,18.0,0.810731348768835,
FastSurfer,285446,LH,Dice,19.0,0.8451492537313433,
FastSurfer,285446,LH,Dice,20.0,0.8190689489681651,
FastSurfer,285446,LH,Dice,21.0,0.9077625570776257,
FastSurfer,285446,LH,Dice,22.0,0.908962051414213,
FastSurfer,285446,LH,Dice,23.0,0.8698535507046146,
FastSurfer,285446,LH,Dice,24.0,0.9023432990880758,
FastSurfer,285446,LH,Dice,25.0,0.910397946084724,
FastSurfer,285446,LH,Dice,26.0,0.8193236714975846,
FastSurfer,285446,LH,Dice,27.0,0.8862795560559755,
FastSurfer,285446,LH,Dice,28.0,0.9310554228573742,
FastSurfer,285446,LH,Dice,29.0,0.9238983412828362,
FastSurfer,285446,LH,Dice,30.0,0.8811988062734142,
FastSurfer,285446,LH,Dice,31.0,0.9084016574098563,
FastSurfer,285446,LH,Dice,34.0,0.7360248447204969,
FastSurfer,285446,LH,Dice,35.0,0.8349088453747467,
FastSurfer,285446,RH,Dice,-1.0,0.9735643674330778,
FastSurfer,285446,RH,Dice,2.0,0.8503665373005606,
FastSurfer,285446,RH,Dice,3.0,0.9084967320261438,
FastSurfer,285446,RH,Dice,5.0,0.8682811577082102,
FastSurfer,285446,RH,Dice,6.0,0.7750497677504977,
FastSurfer,285446,RH,Dice,7.0,0.7785557111422284,
FastSurfer,285446,RH,Dice,8.0,0.8904443091905052,
FastSurfer,285446,RH,Dice,9.0,0.846335299073294,
FastSurfer,285446,RH,Dice,10.0,0.8337614678899082,
FastSurfer,285446,RH,Dice,11.0,0.8930179538330009,
FastSurfer,285446,RH,Dice,12.0,0.8856644119572332,
FastSurfer,285446,RH,Dice,13.0,0.8935298935298935,
FastSurfer,285446,RH,Dice,14.0,0.86716594402838,
FastSurfer,285446,RH,Dice,15.0,0.8453174324798316,
FastSurfer,285446,RH,Dice,16.0,0.8262411347517731,
FastSurfer,285446,RH,Dice,17.0,0.8888888888888888,
FastSurfer,285446,RH,Dice,18.0,0.8074856401704651,
FastSurfer,285446,RH,Dice,19.0,0.7094945677846008,
FastSurfer,285446,RH,Dice,20.0,0.8266666666666667,
FastSurfer,285446,RH,Dice,21.0,0.9237106607348822,
FastSurfer,285446,RH,Dice,22.0,0.9162054821277428,
FastSurfer,285446,RH,Dice,23.0,0.871953921134249,
FastSurfer,285446,RH,Dice,24.0,0.9041951219512196,
FastSurfer,285446,RH,Dice,25.0,0.9074074074074074,
FastSurfer,285446,RH,Dice,26.0,0.822142491030241,
FastSurfer,285446,RH,Dice,27.0,0.8830315789473684,
FastSurfer,285446,RH,Dice,28.0,0.9393821138211382,
FastSurfer,285446,RH,Dice,29.0,0.8751646648585819,
FastSurfer,285446,RH,Dice,30.0,0.8625453619405361,
FastSurfer,285446,RH,Dice,31.0,0.9017531044558073,
FastSurfer,285446,RH,Dice,34.0,0.7077189939288812,
FastSurfer,285446,RH,Dice,35.0,0.784960871044573,
FastSurfer,285446,LH,Chamfer Distance,,1.0256669456617684,
FastSurfer,285446,LH,Hausdorff Distance,,5.7858413588257775,
FastSurfer,285446,LH,Self-Intersections (SIF),,0.0,298814.0
FastSurfer,285446,RH,Chamfer Distance,,1.03956525231197,
FastSurfer,285446,RH,Hausdorff Distance,,7.804877600672786,
FastSurfer,285446,RH,Self-Intersections (SIF),,0.0,301160.0
FastSurfer,290136,LH,Dice,-1.0,0.9746187115866152,
FastSurfer,290136,LH,Dice,2.0,0.8707366007451992,
FastSurfer,290136,LH,Dice,3.0,0.8923526546517292,
FastSurfer,290136,LH,Dice,5.0,0.892557111274871,
FastSurfer,290136,LH,Dice,6.0,0.7276119402985075,
FastSurfer,290136,LH,Dice,7.0,0.8324979114452798,
FastSurfer,290136,LH,Dice,8.0,0.915008611985508,
FastSurfer,290136,LH,Dice,9.0,0.8063523573200992,
FastSurfer,290136,LH,Dice,10.0,0.8649553571428571,
FastSurfer,290136,LH,Dice,11.0,0.9165043664007037,
FastSurfer,290136,LH,Dice,12.0,0.9101123595505618,
FastSurfer,290136,LH,Dice,13.0,0.8772004241781548,
FastSurfer,290136,LH,Dice,14.0,0.8722018722018722,
FastSurfer,290136,LH,Dice,15.0,0.84108387838712,
FastSurfer,290136,LH,Dice,16.0,0.7839278392783928,
FastSurfer,290136,LH,Dice,17.0,0.9395194697597348,
FastSurfer,290136,LH,Dice,18.0,0.7946731234866828,
FastSurfer,290136,LH,Dice,19.0,0.8169734151329243,
FastSurfer,290136,LH,Dice,20.0,0.855538760526884,
FastSurfer,290136,LH,Dice,21.0,0.8795275590551181,
FastSurfer,290136,LH,Dice,22.0,0.8966181094782776,
FastSurfer,290136,LH,Dice,23.0,0.9094122845779938,
FastSurfer,290136,LH,Dice,24.0,0.8930981413519593,
FastSurfer,290136,LH,Dice,25.0,0.9063637170497916,
FastSurfer,290136,LH,Dice,26.0,0.8482039397450754,
FastSurfer,290136,LH,Dice,27.0,0.9115950389385636,
FastSurfer,290136,LH,Dice,28.0,0.9271188388035694,
FastSurfer,290136,LH,Dice,29.0,0.90456734276959,
FastSurfer,290136,LH,Dice,30.0,0.8925465838509317,
FastSurfer,290136,LH,Dice,31.0,0.8894018080400077,
FastSurfer,290136,LH,Dice,34.0,0.7353509336767546,
FastSurfer,290136,LH,Dice,35.0,0.8222403924775143,
FastSurfer,290136,RH,Dice,-1.0,0.9464689006897392,
FastSurfer,290136,RH,Dice,2.0,0.8484335309060118,
FastSurfer,290136,RH,Dice,3.0,0.8783109404990403,
FastSurfer,290136,RH,Dice,5.0,0.8981481481481481,
FastSurfer,290136,RH,Dice,6.0,0.8277703604806409,
FastSurfer,290136,RH,Dice,7.0,0.7953790613718411,
FastSurfer,290136,RH,Dice,8.0,0.8991549922170335,
FastSurfer,290136,RH,Dice,9.0,0.8427610759493671,
FastSurfer,290136,RH,Dice,10.0,0.8369441277080958,
FastSurfer,290136,RH,Dice,11.0,0.9184794550648208,
FastSurfer,290136,RH,Dice,12.0,0.9142969595591852,
FastSurfer,290136,RH,Dice,13.0,0.9022988505747126,
FastSurfer,290136,RH,Dice,14.0,0.8331360946745562,
FastSurfer,290136,RH,Dice,15.0,0.8664141233650203,
FastSurfer,290136,RH,Dice,16.0,0.7581161408321903,
FastSurfer,290136,RH,Dice,17.0,0.8754166666666666,
FastSurfer,290136,RH,Dice,18.0,0.7670022964140611,
FastSurfer,290136,RH,Dice,19.0,0.8068020784128483,
FastSurfer,290136,RH,Dice,20.0,0.7568867512024486,
FastSurfer,290136,RH,Dice,21.0,0.9013774104683197,
FastSurfer,290136,RH,Dice,22.0,0.882336141653577,
FastSurfer,290136,RH,Dice,23.0,0.8710059171597633,
FastSurfer,290136,RH,Dice,24.0,0.8926746166950597,
FastSurfer,290136,RH,Dice,25.0,0.9261934673366834,
FastSurfer,290136,RH,Dice,26.0,0.7593307593307593,
FastSurfer,290136,RH,Dice,27.0,0.8940848786923697,
FastSurfer,290136,RH,Dice,28.0,0.9400947867298578,
FastSurfer,290136,RH,Dice,29.0,0.8920353982300885,
FastSurfer,290136,RH,Dice,30.0,0.8813495547472721,
FastSurfer,290136,RH,Dice,31.0,0.8590988045366302,
FastSurfer,290136,RH,Dice,34.0,0.7800161160354553,
FastSurfer,290136,RH,Dice,35.0,0.8365988909426987,
FastSurfer,290136,LH,Chamfer Distance,,0.992444322195084,
FastSurfer,290136,LH,Hausdorff Distance,,5.105430186960668,
FastSurfer,290136,LH,Self-Intersections (SIF),,0.0,295006.0
FastSurfer,290136,RH,Chamfer Distance,,0.9865140184649344,
FastSurfer,290136,RH,Hausdorff Distance,,7.644141258324265,
FastSurfer,290136,RH,Self-Intersections (SIF),,0.0,296254.0
FastSurfer,204319,LH,Dice,-1.0,0.9732934131736528,
FastSurfer,204319,LH,Dice,2.0,0.8103485140047039,
FastSurfer,204319,LH,Dice,3.0,0.9188291467718496,
FastSurfer,204319,LH,Dice,5.0,0.883726802171443,
FastSurfer,204319,LH,Dice,6.0,0.7892376681614349,
FastSurfer,204319,LH,Dice,7.0,0.8066363815919415,
FastSurfer,204319,LH,Dice,8.0,0.8666522895550284,
FastSurfer,204319,LH,Dice,9.0,0.791298301380749,
FastSurfer,204319,LH,Dice,10.0,0.854452726559435,
FastSurfer,204319,LH,Dice,11.0,0.8614059183418654,
FastSurfer,204319,LH,Dice,12.0,0.9052670417858132,
FastSurfer,204319,LH,Dice,13.0,0.8965846212554855,
FastSurfer,204319,LH,Dice,14.0,0.8450909090909091,
FastSurfer,204319,LH,Dice,15.0,0.8228538198735189,
FastSurfer,204319,LH,Dice,16.0,0.8344671201814059,
FastSurfer,204319,LH,Dice,17.0,0.9043420395940776,
FastSurfer,204319,LH,Dice,18.0,0.8482126818753368,
FastSurfer,204319,LH,Dice,19.0,0.8462946020128088,
FastSurfer,204319,LH,Dice,20.0,0.8630589872977206,
FastSurfer,204319,LH,Dice,21.0,0.9130081300813008,
FastSurfer,204319,LH,Dice,22.0,0.9065816107464884,
FastSurfer,204319,LH,Dice,23.0,0.8513079394217531,
FastSurfer,204319,LH,Dice,24.0,0.917048818714808,
FastSurfer,204319,LH,Dice,25.0,0.9089253187613844,
FastSurfer,204319,LH,Dice,26.0,0.7565069326198005,
FastSurfer,204319,LH,Dice,27.0,0.9082451291040248,
FastSurfer,204319,LH,Dice,28.0,0.9339889186511576,
FastSurfer,204319,LH,Dice,29.0,0.9118677315398628,
FastSurfer,204319,LH,Dice,30.0,0.8475315187934488,
FastSurfer,204319,LH,Dice,31.0,0.8629071463296062,
FastSurfer,204319,LH,Dice,34.0,0.5659090909090909,
FastSurfer,204319,LH,Dice,35.0,0.8199170124481328,
FastSurfer,204319,RH,Dice,-1.0,0.9671645401221504,
FastSurfer,204319,RH,Dice,2.0,0.8412408759124088,
FastSurfer,204319,RH,Dice,3.0,0.8763366461190086,
FastSurfer,204319,RH,Dice,5.0,0.8644271145770845,
FastSurfer,204319,RH,Dice,6.0,0.8319709355131698,
FastSurfer,204319,RH,Dice,7.0,0.7837913891754995,
FastSurfer,204319,RH,Dice,8.0,0.8460886413175103,
FastSurfer,204319,RH,Dice,9.0,0.8208015899304405,
FastSurfer,204319,RH,Dice,10.0,0.7993407498969922,
FastSurfer,204319,RH,Dice,11.0,0.89794921875,
FastSurfer,204319,RH,Dice,12.0,0.8810325476992144,
FastSurfer,204319,RH,Dice,13.0,0.8594588904095168,
FastSurfer,204319,RH,Dice,14.0,0.8794040668411516,
FastSurfer,204319,RH,Dice,15.0,0.8229092463313863,
FastSurfer,204319,RH,Dice,16.0,0.7682119205298014,
FastSurfer,204319,RH,Dice,17.0,0.8295019157088123,
FastSurfer,204319,RH,Dice,18.0,0.8061331653014072,
FastSurfer,204319,RH,Dice,19.0,0.7320430107526882,
FastSurfer,204319,RH,Dice,20.0,0.828595178719867,
FastSurfer,204319,RH,Dice,21.0,0.8682432432432432,
FastSurfer,204319,RH,Dice,22.0,0.8906641230475736,
FastSurfer,204319,RH,Dice,23.0,0.8153328153328153,
FastSurfer,204319,RH,Dice,24.0,0.8947122133832476,
FastSurfer,204319,RH,Dice,25.0,0.8670837784220967,
FastSurfer,204319,RH,Dice,26.0,0.862297053517739,
FastSurfer,204319,RH,Dice,27.0,0.9026482655725476,
FastSurfer,204319,RH,Dice,28.0,0.9190658674789558,
FastSurfer,204319,RH,Dice,29.0,0.8901632708136554,
FastSurfer,204319,RH,Dice,30.0,0.8475122454240783,
FastSurfer,204319,RH,Dice,31.0,0.8100701083492671,
FastSurfer,204319,RH,Dice,34.0,0.6727656579873329,
FastSurfer,204319,RH,Dice,35.0,0.8004410143329658,
FastSurfer,204319,LH,Chamfer Distance,,0.98069789164058,
FastSurfer,204319,LH,Hausdorff Distance,,6.293758214168506,
FastSurfer,204319,LH,Self-Intersections (SIF),,0.0,306370.0
FastSurfer,204319,RH,Chamfer Distance,,0.9798114657564614,
FastSurfer,204319,RH,Hausdorff Distance,,7.007109411591284,
FastSurfer,204319,RH,Self-Intersections (SIF),,0.0,310454.0
FastSurfer,207628,LH,Dice,-1.0,0.9613478691774032,
FastSurfer,207628,LH,Dice,2.0,0.8237442922374429,
FastSurfer,207628,LH,Dice,3.0,0.8266987372218881,
FastSurfer,207628,LH,Dice,5.0,0.857515101267322,
FastSurfer,207628,LH,Dice,6.0,0.720125786163522,
FastSurfer,207628,LH,Dice,7.0,0.782643391521197,
FastSurfer,207628,LH,Dice,8.0,0.8351725101271127,
FastSurfer,207628,LH,Dice,9.0,0.8462850182704019,
FastSurfer,207628,LH,Dice,10.0,0.818545697131421,
FastSurfer,207628,LH,Dice,11.0,0.8903332415312586,
FastSurfer,207628,LH,Dice,12.0,0.8944700460829493,
FastSurfer,207628,LH,Dice,13.0,0.8670286187540259,
FastSurfer,207628,LH,Dice,14.0,0.8660649819494585,
FastSurfer,207628,LH,Dice,15.0,0.8607990387503754,
FastSurfer,207628,LH,Dice,16.0,0.7752698724239451,
FastSurfer,207628,LH,Dice,17.0,0.8445354682554459,
FastSurfer,207628,LH,Dice,18.0,0.7907211296016137,
FastSurfer,207628,LH,Dice,19.0,0.8137561411344351,
FastSurfer,207628,LH,Dice,20.0,0.863678516228748,
FastSurfer,207628,LH,Dice,21.0,0.8749181401440733,
FastSurfer,207628,LH,Dice,22.0,0.8649339038252762,
FastSurfer,207628,LH,Dice,23.0,0.7986285714285715,
FastSurfer,207628,LH,Dice,24.0,0.8745973308789692,
FastSurfer,207628,LH,Dice,25.0,0.8588120740019474,
FastSurfer,207628,LH,Dice,26.0,0.790957705396208,
FastSurfer,207628,LH,Dice,27.0,0.9011822440330136,
FastSurfer,207628,LH,Dice,28.0,0.9103793568264972,
FastSurfer,207628,LH,Dice,29.0,0.8713504866017864,
FastSurfer,207628,LH,Dice,30.0,0.8472810948286302,
FastSurfer,207628,LH,Dice,31.0,0.8295297372060858,
FastSurfer,207628,LH,Dice,34.0,0.796092796092796,
FastSurfer,207628,LH,Dice,35.0,0.8335644937586685,
FastSurfer,207628,RH,Dice,-1.0,0.9520243388719868,
FastSurfer,207628,RH,Dice,2.0,0.8425071587655106,
FastSurfer,207628,RH,Dice,3.0,0.8525483783047152,
FastSurfer,207628,RH,Dice,5.0,0.8484937116115824,
FastSurfer,207628,RH,Dice,6.0,0.5940014630577908,
FastSurfer,207628,RH,Dice,7.0,0.7687060328288211,
FastSurfer,207628,RH,Dice,8.0,0.8789090311627142,
FastSurfer,207628,RH,Dice,9.0,0.7917329093799682,
FastSurfer,207628,RH,Dice,10.0,0.8324003951267699,
FastSurfer,207628,RH,Dice,11.0,0.8951152073732719,
FastSurfer,207628,RH,Dice,12.0,0.903140203449801,
FastSurfer,207628,RH,Dice,13.0,0.8568880962995987,
FastSurfer,207628,RH,Dice,14.0,0.8975206611570248,
FastSurfer,207628,RH,Dice,15.0,0.8277818899580558,
FastSurfer,207628,RH,Dice,16.0,0.7144866385372715,
FastSurfer,207628,RH,Dice,17.0,0.8778479275322536,
FastSurfer,207628,RH,Dice,18.0,0.8218199142448785,
FastSurfer,207628,RH,Dice,19.0,0.7820965842167256,
FastSurfer,207628,RH,Dice,20.0,0.8343678536426005,
FastSurfer,207628,RH,Dice,21.0,0.8968785749305442,
FastSurfer,207628,RH,Dice,22.0,0.8572255590129532,
FastSurfer,207628,RH,Dice,23.0,0.829387356602392,
FastSurfer,207628,RH,Dice,24.0,0.864946128789777,
FastSurfer,207628,RH,Dice,25.0,0.8762493708204502,
FastSurfer,207628,RH,Dice,26.0,0.8374125874125874,
FastSurfer,207628,RH,Dice,27.0,0.8904544667090143,
FastSurfer,207628,RH,Dice,28.0,0.92111484799041,
FastSurfer,207628,RH,Dice,29.0,0.8855464159811985,
FastSurfer,207628,RH,Dice,30.0,0.8275997383911053,
FastSurfer,207628,RH,Dice,31.0,0.8271777753849467,
FastSurfer,207628,RH,Dice,34.0,0.7140672782874617,
FastSurfer,207628,RH,Dice,35.0,0.8187533680617927,
FastSurfer,207628,LH,Chamfer Distance,,1.0472429880286884,
FastSurfer,207628,LH,Hausdorff Distance,,5.727341870881477,
FastSurfer,207628,LH,Self-Intersections (SIF),,0.0,310298.0
FastSurfer,207628,RH,Chamfer Distance,,1.0317524286112536,
FastSurfer,207628,RH,Hausdorff Distance,,5.530493692862822,
FastSurfer,207628,RH,Self-Intersections (SIF),,0.0,305968.0
FastSurfer,286650,LH,Dice,-1.0,0.966134843026248,
FastSurfer,286650,LH,Dice,2.0,0.8818897637795275,
FastSurfer,286650,LH,Dice,3.0,0.8926979773740144,
FastSurfer,286650,LH,Dice,5.0,0.8800656275635766,
FastSurfer,286650,LH,Dice,6.0,0.7361729179910999,
FastSurfer,286650,LH,Dice,7.0,0.7997438087105039,
FastSurfer,286650,LH,Dice,8.0,0.9085166120729996,
FastSurfer,286650,LH,Dice,9.0,0.8459110990893517,
FastSurfer,286650,LH,Dice,10.0,0.8940182054616385,
FastSurfer,286650,LH,Dice,11.0,0.9023595359144831,
FastSurfer,286650,LH,Dice,12.0,0.8870721604534554,
FastSurfer,286650,LH,Dice,13.0,0.8897728462263164,
FastSurfer,286650,LH,Dice,14.0,0.8436862599666234,
FastSurfer,286650,LH,Dice,15.0,0.8546079779917469,
FastSurfer,286650,LH,Dice,16.0,0.742914979757085,
FastSurfer,286650,LH,Dice,17.0,0.9021179164281624,
FastSurfer,286650,LH,Dice,18.0,0.8489811464482956,
FastSurfer,286650,LH,Dice,19.0,0.8677685950413223,
FastSurfer,286650,LH,Dice,20.0,0.8365032918800293,
FastSurfer,286650,LH,Dice,21.0,0.9050094517958412,
FastSurfer,286650,LH,Dice,22.0,0.9000139450564775,
FastSurfer,286650,LH,Dice,23.0,0.8909657320872274,
FastSurfer,286650,LH,Dice,24.0,0.9074051026757934,
FastSurfer,286650,LH,Dice,25.0,0.9164673999681172,
FastSurfer,286650,LH,Dice,26.0,0.7990300090936647,
FastSurfer,286650,LH,Dice,27.0,0.9016692178730228,
FastSurfer,286650,LH,Dice,28.0,0.9288005131494548,
FastSurfer,286650,LH,Dice,29.0,0.8926014319809069,
FastSurfer,286650,LH,Dice,30.0,0.8559392353354184,
FastSurfer,286650,LH,Dice,31.0,0.8781419961781567,
FastSurfer,286650,LH,Dice,34.0,0.5883268482490273,
FastSurfer,286650,LH,Dice,35.0,0.8019292604501608,
FastSurfer,286650,RH,Dice,-1.0,0.9521205241977092,
FastSurfer,286650,RH,Dice,2.0,0.885166006701188,
FastSurfer,286650,RH,Dice,3.0,0.9131171030350396,
FastSurfer,286650,RH,Dice,5.0,0.7924392439243925,
FastSurfer,286650,RH,Dice,6.0,0.6883005977796754,
FastSurfer,286650,RH,Dice,7.0,0.8303482033596619,
FastSurfer,286650,RH,Dice,8.0,0.8912777097025733,
FastSurfer,286650,RH,Dice,9.0,0.8975160388221747,
FastSurfer,286650,RH,Dice,10.0,0.8588791357191087,
FastSurfer,286650,RH,Dice,11.0,0.8890036138358286,
FastSurfer,286650,RH,Dice,12.0,0.9157054125998224,
FastSurfer,286650,RH,Dice,13.0,0.8821096173733195,
FastSurfer,286650,RH,Dice,14.0,0.8651851851851852,
FastSurfer,286650,RH,Dice,15.0,0.8757546396362823,
FastSurfer,286650,RH,Dice,16.0,0.7956331877729258,
FastSurfer,286650,RH,Dice,17.0,0.911046299671892,
FastSurfer,286650,RH,Dice,18.0,0.8177093358999038,
FastSurfer,286650,RH,Dice,19.0,0.7882037533512064,
FastSurfer,286650,RH,Dice,20.0,0.854225352112676,
FastSurfer,286650,RH,Dice,21.0,0.8942025716219265,
FastSurfer,286650,RH,Dice,22.0,0.8955877162019061,
FastSurfer,286650,RH,Dice,23.0,0.8707865168539326,
FastSurfer,286650,RH,Dice,24.0,0.9075041557824745,
FastSurfer,286650,RH,Dice,25.0,0.9108629152735293,
FastSurfer,286650,RH,Dice,26.0,0.83451536643026,
FastSurfer,286650,RH,Dice,27.0,0.9198401696159176,
FastSurfer,286650,RH,Dice,28.0,0.937012754020289,
FastSurfer,286650,RH,Dice,29.0,0.8867065868263473,
FastSurfer,286650,RH,Dice,30.0,0.8631909055272442,
FastSurfer,286650,RH,Dice,31.0,0.8689892941389947,
FastSurfer,286650,RH,Dice,34.0,0.7174490699734278,
FastSurfer,286650,RH,Dice,35.0,0.8606021985024693,
FastSurfer,286650,LH,Chamfer Distance,,1.0323617617996883,
FastSurfer,286650,LH,Hausdorff Distance,,6.258005910292028,
FastSurfer,286650,LH,Self-Intersections (SIF),,0.0,302536.0
FastSurfer,286650,RH,Chamfer Distance,,1.0488993178208976,
FastSurfer,286650,RH,Hausdorff Distance,,7.910990662527416,
FastSurfer,286650,RH,Self-Intersections (SIF),,0.0,300744.0
FastSurfer,212015,LH,Dice,-1.0,0.9716923076923076,
FastSurfer,212015,LH,Dice,2.0,0.8106524633821571,
FastSurfer,212015,LH,Dice,3.0,0.8450169491525423,
FastSurfer,212015,LH,Dice,5.0,0.9157082544766342,
FastSurfer,212015,LH,Dice,6.0,0.8778195488721805,
FastSurfer,212015,LH,Dice,7.0,0.8074000660720185,
FastSurfer,212015,LH,Dice,8.0,0.881266821055267,
FastSurfer,212015,LH,Dice,9.0,0.825282914711565,
FastSurfer,212015,LH,Dice,10.0,0.8614525139664805,
FastSurfer,212015,LH,Dice,11.0,0.9047644917694356,
FastSurfer,212015,LH,Dice,12.0,0.9138802279324804,
FastSurfer,212015,LH,Dice,13.0,0.883856298317417,
FastSurfer,212015,LH,Dice,14.0,0.8661233993015134,
FastSurfer,212015,LH,Dice,15.0,0.7963723962023522,
FastSurfer,212015,LH,Dice,16.0,0.7972142564522736,
FastSurfer,212015,LH,Dice,17.0,0.8269230769230769,
FastSurfer,212015,LH,Dice,18.0,0.8193867457962414,
FastSurfer,212015,LH,Dice,19.0,0.8279192273924495,
FastSurfer,212015,LH,Dice,20.0,0.8211784095591265,
FastSurfer,212015,LH,Dice,21.0,0.8643350412118512,
FastSurfer,212015,LH,Dice,22.0,0.8915992695016958,
FastSurfer,212015,LH,Dice,23.0,0.845778087927425,
FastSurfer,212015,LH,Dice,24.0,0.8619750427566986,
FastSurfer,212015,LH,Dice,25.0,0.8870542771825048,
FastSurfer,212015,LH,Dice,26.0,0.7927184466019418,
FastSurfer,212015,LH,Dice,27.0,0.8875102263430598,
FastSurfer,212015,LH,Dice,28.0,0.9101289273696548,
FastSurfer,212015,LH,Dice,29.0,0.8945363995898638,
FastSurfer,212015,LH,Dice,30.0,0.8542566786344551,
FastSurfer,212015,LH,Dice,31.0,0.884290200499235,
FastSurfer,212015,LH,Dice,34.0,0.7421555252387448,
FastSurfer,212015,LH,Dice,35.0,0.8146035367940673,
FastSurfer,212015,RH,Dice,-1.0,0.9657874406798368,
FastSurfer,212015,RH,Dice,2.0,0.8647925033467202,
FastSurfer,212015,RH,Dice,3.0,0.8464243845252052,
FastSurfer,212015,RH,Dice,5.0,0.8293682054513943,
FastSurfer,212015,RH,Dice,6.0,0.8230616302186878,
FastSurfer,212015,RH,Dice,7.0,0.8136368360877247,
FastSurfer,212015,RH,Dice,8.0,0.8373000390167772,
FastSurfer,212015,RH,Dice,9.0,0.8484094544162075,
FastSurfer,212015,RH,Dice,10.0,0.8511988716502116,
FastSurfer,212015,RH,Dice,11.0,0.8347176542728134,
FastSurfer,212015,RH,Dice,12.0,0.8925366601006784,
FastSurfer,212015,RH,Dice,13.0,0.8659072562561665,
FastSurfer,212015,RH,Dice,14.0,0.8418582824964805,
FastSurfer,212015,RH,Dice,15.0,0.7896405919661733,
FastSurfer,212015,RH,Dice,16.0,0.7539484621778886,
FastSurfer,212015,RH,Dice,17.0,0.8580169156019435,
FastSurfer,212015,RH,Dice,18.0,0.7920379146919432,
FastSurfer,212015,RH,Dice,19.0,0.8079268292682927,
FastSurfer,212015,RH,Dice,20.0,0.8334836731012087,
FastSurfer,212015,RH,Dice,21.0,0.8935361216730038,
FastSurfer,212015,RH,Dice,22.0,0.8244720581245332,
FastSurfer,212015,RH,Dice,23.0,0.8586459286367795,
FastSurfer,212015,RH,Dice,24.0,0.8403415291776337,
FastSurfer,212015,RH,Dice,25.0,0.8845625656353502,
FastSurfer,212015,RH,Dice,26.0,0.7447661469933184,
FastSurfer,212015,RH,Dice,27.0,0.8747721217220586,
FastSurfer,212015,RH,Dice,28.0,0.9164363309121296,
FastSurfer,212015,RH,Dice,29.0,0.8132068844397612,
FastSurfer,212015,RH,Dice,30.0,0.7958730573331592,
FastSurfer,212015,RH,Dice,31.0,0.8144438587243016,
FastSurfer,212015,RH,Dice,34.0,0.6765799256505576,
FastSurfer,212015,RH,Dice,35.0,0.7404063205417607,
FastSurfer,212015,LH,Chamfer Distance,,1.0377254643053748,
FastSurfer,212015,LH,Hausdorff Distance,,5.738139154418631,
FastSurfer,212015,LH,Self-Intersections (SIF),,0.0,297818.0
FastSurfer,212015,RH,Chamfer Distance,,1.030644330210449,
FastSurfer,212015,RH,Hausdorff Distance,,6.345366593618686,
FastSurfer,212015,RH,Self-Intersections (SIF),,0.0,302300.0
FastSurfer,233326,LH,Dice,-1.0,0.976897339210792,
FastSurfer,233326,LH,Dice,2.0,0.7436309387193023,
FastSurfer,233326,LH,Dice,3.0,0.8778823286113122,
FastSurfer,233326,LH,Dice,5.0,0.8801725299905647,
FastSurfer,233326,LH,Dice,6.0,0.7648902821316614,
FastSurfer,233326,LH,Dice,7.0,0.8054997992773987,
FastSurfer,233326,LH,Dice,8.0,0.8905190825517689,
FastSurfer,233326,LH,Dice,9.0,0.854186443895956,
FastSurfer,233326,LH,Dice,10.0,0.8625877632898696,
FastSurfer,233326,LH,Dice,11.0,0.9079686524724322,
FastSurfer,233326,LH,Dice,12.0,0.8892264074524099,
FastSurfer,233326,LH,Dice,13.0,0.8867758062935006,
FastSurfer,233326,LH,Dice,14.0,0.8186626369474878,
FastSurfer,233326,LH,Dice,15.0,0.846160722266917,
FastSurfer,233326,LH,Dice,16.0,0.737888198757764,
FastSurfer,233326,LH,Dice,17.0,0.9069169063114878,
FastSurfer,233326,LH,Dice,18.0,0.8273001508295625,
FastSurfer,233326,LH,Dice,19.0,0.8106235565819861,
FastSurfer,233326,LH,Dice,20.0,0.8426986724859066,
FastSurfer,233326,LH,Dice,21.0,0.8969818913480885,
FastSurfer,233326,LH,Dice,22.0,0.8901454909583554,
FastSurfer,233326,LH,Dice,23.0,0.8653775994162715,
FastSurfer,233326,LH,Dice,24.0,0.8974009588695433,
FastSurfer,233326,LH,Dice,25.0,0.9143951928938432,
FastSurfer,233326,LH,Dice,26.0,0.756838905775076,
FastSurfer,233326,LH,Dice,27.0,0.8869539767322748,
FastSurfer,233326,LH,Dice,28.0,0.9229427159057866,
FastSurfer,233326,LH,Dice,29.0,0.8998503100719937,
FastSurfer,233326,LH,Dice,30.0,0.8668058939552152,
FastSurfer,233326,LH,Dice,31.0,0.8868099452170248,
FastSurfer,233326,LH,Dice,34.0,0.7202410848819688,
FastSurfer,233326,LH,Dice,35.0,0.8233695652173914,
FastSurfer,233326,RH,Dice,-1.0,0.9509325985587114,
FastSurfer,233326,RH,Dice,2.0,0.7168358417920896,
FastSurfer,233326,RH,Dice,3.0,0.8981703470031546,
FastSurfer,233326,RH,Dice,5.0,0.8309534776600644,
FastSurfer,233326,RH,Dice,6.0,0.891218872870249,
FastSurfer,233326,RH,Dice,7.0,0.773377703826955,
FastSurfer,233326,RH,Dice,8.0,0.8320146472242202,
FastSurfer,233326,RH,Dice,9.0,0.8044203105649234,
FastSurfer,233326,RH,Dice,10.0,0.8112294288480155,
FastSurfer,233326,RH,Dice,11.0,0.8685866408518877,
