Framework,Subject ID,surf_type,Hemisphere,Metric,Label,Score,Total Triangles
cortexode,285446,white,rh,Hausdorff Distance,,4.425162812633209,
cortexode,285446,white,rh,Self-Intersections (SIF),,0,254994
cortexode,286650,white,rh,Chamfer Distance,,0.7676762714767673,
cortexode,286650,white,rh,Hausdorff Distance,,5.167245833991192,
cortexode,286650,white,rh,Self-Intersections (SIF),,0,252975
cortexode,298455,white,rh,Chamfer Distance,,0.745553547090994,
cortexode,298455,white,rh,Hausdorff Distance,,3.5585851965320554,
cortexode,298455,white,rh,Self-Intersections (SIF),,0,242857
cortexode,287248,white,rh,Chamfer Distance,,0.7721447120708254,
cortexode,287248,white,rh,Hausdorff Distance,,5.487084747150596,
cortexode,287248,white,rh,Self-Intersections (SIF),,2,245540
cortexode,299154,white,rh,Chamfer Distance,,0.7580953910275674,
cortexode,299154,white,rh,Hausdorff Distance,,4.840472736137354,
cortexode,299154,white,rh,Self-Intersections (SIF),,0,255695
cortexode,290136,white,rh,Chamfer Distance,,0.7594795139274029,
cortexode,290136,white,rh,Hausdorff Distance,,5.783568134578474,
cortexode,290136,white,rh,Self-Intersections (SIF),,0,251225
cortexode,298051,white,rh,Chamfer Distance,,0.753887530212386,
cortexode,298051,white,rh,Hausdorff Distance,,3.5044399515350397,
cortexode,298051,white,rh,Self-Intersections (SIF),,7,264242
