Framework,Subject ID,surf_type,Hemisphere,GNNLayers,Epoch,Metric,Label,Score,Total Triangles
csrp,200008,wm,lh,8,100,Dice,12,0.8901995231522148,
csrp,200008,wm,lh,8,100,Dice,13,0.8837151394422311,
csrp,200008,wm,lh,8,100,Dice,14,0.7586450247000706,
csrp,200008,wm,lh,8,100,Dice,15,0.7607061407213447,
csrp,200008,wm,lh,8,100,Dice,16,0.8374070138150903,
csrp,200008,wm,lh,8,100,Dice,17,0.89920724801812,
csrp,200008,wm,lh,8,100,Dice,18,0.7444444444444445,
csrp,200008,wm,lh,8,100,Dice,19,0.8400852878464818,
csrp,200008,wm,lh,8,100,Dice,20,0.5390428211586902,
csrp,200008,wm,lh,8,100,Dice,21,0.8509683995922528,
csrp,200008,wm,lh,8,100,Dice,22,0.8288349268127592,
csrp,200008,wm,lh,8,100,Dice,23,0.8575932737782449,
csrp,200008,wm,lh,8,100,Dice,24,0.8814359147214966,
csrp,200008,wm,lh,8,100,Dice,25,0.837673022940664,
csrp,200008,wm,lh,8,100,Dice,26,0.8503937007874016,
csrp,200008,wm,lh,8,100,Dice,27,0.6920245398773006,
csrp,200008,wm,lh,8,100,Dice,28,0.7719335947993338,
csrp,200008,wm,lh,8,100,Dice,29,0.7551745766255488,
csrp,200008,wm,lh,8,100,Dice,30,0.8983762376237624,
csrp,200008,wm,lh,8,100,Dice,31,0.7602526181149573,
csrp,200008,wm,lh,8,100,Dice,32,0.0,
csrp,200008,wm,lh,8,100,Dice,33,0.0,
csrp,200008,wm,lh,8,100,Dice,34,0.9231651376146789,
csrp,200008,wm,lh,8,100,Dice,35,0.9529135847014252,
csrp,200109,wm,lh,8,100,Dice,0,0.0,
csrp,200109,wm,lh,8,100,Dice,1,0.0,
csrp,200109,wm,lh,8,100,Dice,2,0.8342322905429701,
csrp,200109,wm,lh,8,100,Dice,3,0.8246701637259577,
csrp,200109,wm,lh,8,100,Dice,4,0.859329017068864,
csrp,200109,wm,lh,8,100,Dice,5,0.8644245927482922,
csrp,200109,wm,lh,8,100,Dice,6,0.7627737226277372,
csrp,200109,wm,lh,8,100,Dice,7,0.8944629475437136,
csrp,200109,wm,lh,8,100,Dice,8,0.9191082802547771,
csrp,200109,wm,lh,8,100,Dice,9,0.7919293820933165,
csrp,200109,wm,lh,8,100,Dice,10,0.7148377125193199,
csrp,200109,wm,lh,8,100,Dice,11,0.8565815324165029,
csrp,200109,wm,lh,8,100,Dice,12,0.8818422046055115,
csrp,200109,wm,lh,8,100,Dice,13,0.940927824157244,
csrp,200109,wm,lh,8,100,Dice,14,0.6028257456828885,
csrp,200109,wm,lh,8,100,Dice,15,0.7620851191069471,
csrp,200109,wm,lh,8,100,Dice,16,0.7977178423236515,
csrp,200109,wm,lh,8,100,Dice,17,0.9255399486482404,
csrp,200109,wm,lh,8,100,Dice,18,0.6825552825552825,
csrp,200109,wm,lh,8,100,Dice,19,0.7570469798657719,
csrp,200109,wm,lh,8,100,Dice,20,0.5085621970920841,
csrp,200109,wm,lh,8,100,Dice,21,0.7598125366139425,
csrp,200109,wm,lh,8,100,Dice,22,0.8489290658848441,
csrp,200109,wm,lh,8,100,Dice,23,0.8735005452562704,
csrp,200109,wm,lh,8,100,Dice,24,0.8781181152725464,
csrp,200109,wm,lh,8,100,Dice,25,0.9190152801358235,
csrp,200109,wm,lh,8,100,Dice,26,0.8369028006589786,
csrp,200109,wm,lh,8,100,Dice,27,0.7190672429389888,
csrp,200109,wm,lh,8,100,Dice,28,0.7807106110870715,
csrp,200109,wm,lh,8,100,Dice,29,0.902514907959554,
csrp,200109,wm,lh,8,100,Dice,30,0.9167632422114663,
csrp,200109,wm,lh,8,100,Dice,31,0.9089943342776204,
csrp,200109,wm,lh,8,100,Dice,32,0.0,
csrp,200109,wm,lh,8,100,Dice,33,0.0,
csrp,200109,wm,lh,8,100,Dice,34,0.8989053444945267,
csrp,200109,wm,lh,8,100,Dice,35,0.9516072059342988,
csrp,200917,gm,lh,8,90,Dice,0,0.0,
csrp,200917,gm,lh,8,90,Dice,1,0.0,
csrp,200917,gm,lh,8,90,Dice,2,0.7466324567030147,
csrp,200917,gm,lh,8,90,Dice,3,0.7748397435897436,
csrp,200917,gm,lh,8,90,Dice,4,0.7854364400186712,
csrp,200917,gm,lh,8,90,Dice,5,0.7176596068870943,
csrp,200917,gm,lh,8,90,Dice,6,0.6101499423298731,
csrp,200917,gm,lh,8,90,Dice,7,0.7595275782296359,
csrp,200917,gm,lh,8,90,Dice,8,0.7612673669942392,
csrp,200917,gm,lh,8,90,Dice,9,0.6391974975730773,
csrp,200917,gm,lh,8,90,Dice,10,0.6769897801176835,
csrp,200917,gm,lh,8,90,Dice,11,0.49870014112753475,
csrp,200917,gm,lh,8,90,Dice,12,0.8432760364004045,
csrp,200917,gm,lh,8,90,Dice,13,0.5921985815602837,
csrp,200917,gm,lh,8,90,Dice,14,0.5658783783783784,
csrp,200917,gm,lh,8,90,Dice,15,0.6067109211603164,
csrp,200917,gm,lh,8,90,Dice,16,0.7015384615384616,
csrp,200917,gm,lh,8,90,Dice,17,0.8763903462749213,
csrp,200210,wm,lh,4,80,Dice,0,0.0,
csrp,200917,gm,lh,8,90,Dice,18,0.7963006876926725,
csrp,200210,wm,lh,4,80,Dice,1,0.0,
csrp,200917,gm,lh,8,90,Dice,19,0.7047713717693836,
csrp,200210,wm,lh,4,80,Dice,2,0.7153058056504191,
csrp,200917,gm,lh,8,90,Dice,20,0.7284386021160628,
csrp,200210,wm,lh,4,80,Dice,3,0.7323056882327399,
csrp,200917,gm,lh,8,90,Dice,21,0.7710410197744729,
csrp,200210,wm,lh,4,80,Dice,4,0.7467607255974662,
csrp,200917,gm,lh,8,90,Dice,22,0.7458313853825775,
csrp,200210,wm,lh,4,80,Dice,5,0.905192178017532,
csrp,200917,gm,lh,8,90,Dice,23,0.8398560503823662,
