Framework,Subject ID,surf_type,Hemisphere,GNNLayers,Epoch,Metric,Label,Score,Total Triangles
csrp,204521,wm,lh,8,90,Dice,20,0.6702729284484878,
csrp,204521,wm,lh,8,90,Dice,21,0.8168054504163512,
csrp,204521,wm,lh,8,90,Dice,22,0.679833457884061,
csrp,204521,wm,lh,8,90,Dice,23,0.8245892951775304,
csrp,204521,wm,lh,8,90,Dice,24,0.8169354838709677,
csrp,204521,wm,lh,8,90,Dice,25,0.9002655337227828,
csrp,204521,wm,lh,8,90,Dice,26,0.5233453052847614,
csrp,204521,wm,lh,8,90,Dice,27,0.7008325224348578,
csrp,204521,wm,lh,8,90,Dice,28,0.012424338961452692,
csrp,204521,wm,lh,8,90,Dice,29,0.8006937033084311,
csrp,204521,wm,lh,8,90,Dice,30,0.8808675946908384,
csrp,204521,wm,lh,8,90,Dice,31,0.8683961768721773,
csrp,204521,wm,lh,8,90,Dice,32,0.0,
csrp,204521,wm,lh,8,90,Dice,33,0.0,
csrp,204521,wm,lh,8,90,Dice,34,0.8723549488054607,
csrp,204521,wm,lh,8,90,Dice,35,0.8761778806414283,
csrp,204016,wm,lh,4,80,Dice,0,0.0,
csrp,204016,wm,lh,4,80,Dice,1,0.0,
csrp,204016,wm,lh,4,80,Dice,2,0.6687422166874222,
csrp,205826,gm,lh,8,50,Dice,0,0.0,
csrp,204016,wm,lh,4,80,Dice,3,0.8326111378590917,
csrp,205826,gm,lh,8,50,Dice,1,0.0,
csrp,204016,wm,lh,4,80,Dice,4,0.876295036338333,
csrp,205826,gm,lh,8,50,Dice,2,0.7247135842880523,
csrp,204016,wm,lh,4,80,Dice,5,0.6242093784078517,
csrp,205826,gm,lh,8,50,Dice,3,0.8240123140071832,
csrp,204016,wm,lh,4,80,Dice,6,0.6423880597014925,
csrp,205826,gm,lh,8,50,Dice,4,0.7867237132114612,
csrp,204016,wm,lh,4,80,Dice,7,0.7495189586870402,
csrp,205826,gm,lh,8,50,Dice,5,0.87123207491952,
csrp,204016,wm,lh,4,80,Dice,8,0.775856713945543,
