Framework,Condition,Subject ID,surf_type,Hemisphere,GNNLayers,Epoch,Metric,Label,Score,Total Triangles
csrp,b,203923,wm,lh,8,90,Self-Intersections (SIF),,0,266636
csrp,b,203923,wm,lh,8,90,Macro Dice,,0.9219752473981606,
csrp,b,202719,wm,lh,8,90,Chamfer Distance,,0.91038681839828,
csrp,b,202719,wm,lh,8,90,Hausdorff Distance,,3.382678515741153,
csrp,b,202719,wm,lh,8,90,Self-Intersections (SIF),,0,260952
csrp,b,202719,wm,lh,8,90,Macro Dice,,0.9207477960909767,
csrp,b,200311,gm,rh,8,80,Chamfer Distance,,1.0820206023762562,
csrp,b,200311,gm,rh,8,80,Hausdorff Distance,,6.659039600766011,
csrp,b,200311,gm,rh,8,80,Self-Intersections (SIF),,2869,253256
csrp,b,200311,gm,rh,8,80,Macro Dice,,0.8698978247272486,
csrp,b,202113,wm,lh,8,90,Chamfer Distance,,0.9126033196662493,
csrp,b,202113,wm,lh,8,90,Hausdorff Distance,,5.72624722088178,
csrp,b,202113,wm,lh,8,90,Self-Intersections (SIF),,0,264968
csrp,b,202113,wm,lh,8,90,Macro Dice,,0.9200855776774249,
csrp,b,204016,wm,lh,8,90,Chamfer Distance,,0.899106059854585,
csrp,b,204016,wm,lh,8,90,Hausdorff Distance,,4.553904936897574,
csrp,b,204016,wm,lh,8,90,Self-Intersections (SIF),,0,257924
csrp,b,204016,wm,lh,8,90,Macro Dice,,0.9225272842554951,
csrp,b,200008,wm,rh,8,100,Chamfer Distance,,0.9138442749171145,
csrp,b,200008,wm,rh,8,100,Hausdorff Distance,,3.921906131640822,
csrp,b,200008,wm,rh,8,100,Self-Intersections (SIF),,17,234400
csrp,b,200008,wm,rh,8,100,Macro Dice,,0.9309319800093937,
csrp,b,201717,wm,lh,8,90,Chamfer Distance,,0.914087893975899,
csrp,b,201717,wm,lh,8,90,Hausdorff Distance,,5.773606662326062,
csrp,b,201717,wm,lh,8,90,Self-Intersections (SIF),,0,277072
csrp,b,201717,wm,lh,8,90,Macro Dice,,0.8959920603489786,
csrp,b,201414,gm,rh,8,80,Chamfer Distance,,1.0660509152779092,
csrp,b,201414,gm,rh,8,80,Hausdorff Distance,,5.375659549845896,
csrp,b,201414,gm,rh,8,80,Self-Intersections (SIF),,3009,236720
csrp,b,201414,gm,rh,8,80,Macro Dice,,0.8768026283819741,
csrp,b,201515,wm,lh,8,90,Chamfer Distance,,0.938883825701478,
csrp,b,201515,wm,lh,8,90,Hausdorff Distance,,9.655391851311983,
csrp,b,201515,wm,lh,8,90,Self-Intersections (SIF),,0,268656
csrp,b,201515,wm,lh,8,90,Macro Dice,,0.8982085730760916,
csrp,b,200917,gm,rh,8,80,Chamfer Distance,,1.0666851006836318,
csrp,b,200917,gm,rh,8,80,Hausdorff Distance,,8.502338860323116,
csrp,b,200917,gm,rh,8,80,Self-Intersections (SIF),,4869,258260
csrp,b,200917,gm,rh,8,80,Macro Dice,,0.8496982858871467,
csrp,b,204319,wm,lh,8,90,Chamfer Distance,,0.9048403181477926,
csrp,b,204319,wm,lh,8,90,Hausdorff Distance,,4.2474509478698526,
csrp,b,204319,wm,lh,8,90,Self-Intersections (SIF),,0,276852
csrp,b,204319,wm,lh,8,90,Macro Dice,,0.9124441597616999,
csrp,b,203721,gm,rh,8,80,Chamfer Distance,,1.1058790733505048,
csrp,b,203721,gm,rh,8,80,Hausdorff Distance,,4.735031026123036,
csrp,b,203721,gm,rh,8,80,Self-Intersections (SIF),,3895,227544
csrp,b,203721,gm,rh,8,80,Macro Dice,,0.8617839905180443,
