Framework,Subject ID,surf_type,Hemisphere,GNNLayers,Epoch,Metric,Label,Score,Total Triangles
csrp,203923,gm,lh,8,90,Hausdorff Distance,,4.359167747458888,
csrp,203923,gm,lh,8,90,Self-Intersections (SIF),,6519,266636
csrp,203923,gm,lh,8,90,Macro Dice,,0.6519831430432188,
csrp,204016,gm,lh,8,90,Chamfer Distance,,1.021022810806214,
csrp,204016,gm,lh,8,90,Hausdorff Distance,,4.971687970566683,
csrp,204016,gm,lh,8,90,Self-Intersections (SIF),,2852,257924
csrp,204016,gm,lh,8,90,Macro Dice,,0.6802098388535883,
csrp,200210,wm,rh,8,100,Chamfer Distance,,0.9106551533870078,
csrp,200210,wm,rh,8,100,Hausdorff Distance,,6.521261667248781,
csrp,200210,wm,rh,8,100,Self-Intersections (SIF),,8,307584
csrp,200210,wm,rh,8,100,Macro Dice,,0.7438792222983458,
csrp,204319,gm,lh,8,90,Chamfer Distance,,1.0522101187287807,
csrp,204319,gm,lh,8,90,Hausdorff Distance,,4.850942873670899,
csrp,204319,gm,lh,8,90,Self-Intersections (SIF),,2279,276852
csrp,204319,gm,lh,8,90,Macro Dice,,0.6818260393696535,
csrp,205725,gm,lh,8,90,Chamfer Distance,,1.0482521558854465,
csrp,205725,gm,lh,8,90,Hausdorff Distance,,6.082254246777781,
csrp,205725,gm,lh,8,90,Self-Intersections (SIF),,2403,205120
csrp,205725,gm,lh,8,90,Macro Dice,,0.6687937591806532,
csrp,204521,gm,lh,8,90,Chamfer Distance,,1.0355547546457877,
csrp,204521,gm,lh,8,90,Hausdorff Distance,,6.339182039388819,
csrp,204521,gm,lh,8,90,Self-Intersections (SIF),,3431,216952
csrp,204521,gm,lh,8,90,Macro Dice,,0.6683114240532154,
csrp,204420,gm,lh,8,90,Chamfer Distance,,1.0179245795299359,
csrp,204420,gm,lh,8,90,Hausdorff Distance,,4.856350192892857,
csrp,204420,gm,lh,8,90,Self-Intersections (SIF),,3515,211768
csrp,204420,gm,lh,8,90,Macro Dice,,0.6633590225220192,
csrp,205220,gm,lh,8,90,Chamfer Distance,,1.0020323742484574,
csrp,205220,gm,lh,8,90,Hausdorff Distance,,4.19987923971894,
csrp,205220,gm,lh,8,90,Self-Intersections (SIF),,3880,230064
csrp,205220,gm,lh,8,90,Macro Dice,,0.6650210572349435,
csrp,203721,wm,lh,8,90,Chamfer Distance,,0.9103463358524932,
csrp,203721,wm,lh,8,90,Hausdorff Distance,,3.2377035483193604,
csrp,203721,wm,lh,8,90,Self-Intersections (SIF),,2,223172
csrp,203721,wm,lh,8,90,Macro Dice,,0.7561639260391926,
csrp,204622,gm,lh,8,90,Chamfer Distance,,1.0185669698309718,
csrp,204622,gm,lh,8,90,Hausdorff Distance,,7.050569340722996,
csrp,204622,gm,lh,8,90,Self-Intersections (SIF),,2537,261256
csrp,204622,gm,lh,8,90,Macro Dice,,0.6561400951163531,
csrp,205119,gm,lh,8,90,Chamfer Distance,,1.083429695265996,
csrp,205119,gm,lh,8,90,Hausdorff Distance,,4.801927271806317,
csrp,205119,gm,lh,8,90,Self-Intersections (SIF),,1558,267204
csrp,205119,gm,lh,8,90,Macro Dice,,0.6697701983916746,
csrp,205826,gm,lh,8,90,Chamfer Distance,,1.079781796056746,
csrp,205826,gm,lh,8,90,Hausdorff Distance,,7.6637884817577735,
csrp,205826,gm,lh,8,90,Self-Intersections (SIF),,3077,263008
csrp,205826,gm,lh,8,90,Macro Dice,,0.6716818035569678,
csrp,206222,gm,lh,8,90,Chamfer Distance,,1.0155535424956919,
csrp,206222,gm,lh,8,90,Hausdorff Distance,,4.938415791067647,
csrp,206222,gm,lh,8,90,Self-Intersections (SIF),,4786,268796
csrp,206222,gm,lh,8,90,Macro Dice,,0.6927016339337577,
csrp,207123,gm,lh,8,90,Chamfer Distance,,1.1394564400221983,
csrp,207123,gm,lh,8,90,Hausdorff Distance,,8.733938992907122,
csrp,207123,gm,lh,8,90,Self-Intersections (SIF),,1285,294380
csrp,207123,gm,lh,8,90,Macro Dice,,0.6894690919169064,
csrp,205725,wm,lh,8,90,Chamfer Distance,,0.904328489215982,
csrp,205725,wm,lh,8,90,Hausdorff Distance,,4.349860182634997,
